"y","d","h","acru774","acru736","pita165","pita152","litu658","litu656","acru904","acru915","pita3969","pita2493","qual747","qual765"
2012,179,8,2.2695,0.095086,13.487,11.406,15.151,3.8728,4.2179,6.6885,13.835,8.4508,6.4724,16.897
2012,179,9,31.879,18.43,22.302,20.752,20.881,9.8411,17.718,31.768,23.057,15.989,11.54,27.563
2012,179,10,60.282,42.374,28.672,27.616,24.499,18.408,36.931,48.171,27.359,22.83,14.855,33.669
2012,179,11,62.164,47.458,31.354,29.273,25.473,24.978,31.936,52.827,28.838,26.642,16.502,35.416
2012,179,12,59.094,41.722,31.687,30.059,24.352,26.896,40.634,51.671,29.105,27.372,16.314,31.779
2012,179,13,55.199,36.754,32.788,30.119,22.603,27.789,36.257,50.225,30.428,27.869,15.033,28.308
2012,179,14,49.226,32.699,32.451,29.569,22.021,27.678,33.507,46.294,27.628,25.626,13.192,25.534
2012,179,15,42.673,30.337,30.991,27.839,20.954,24.833,30.093,41.851,26.031,23.765,11.34,15.924
2012,179,16,34.79,24.846,28.687,25.685,20.03,22.658,25.412,35.409,25.385,22.269,10.503,21.814
2012,179,17,25.245,18.115,26.83,24.187,17.599,21.782,20.339,30.615,23.091,18.123,9.1268,20.043
2012,179,18,17.387,14.194,21.917,18.825,14.261,17.432,13.433,19.136,18.486,15.394,7.3173,17.641
2012,179,19,9.8279,7.5889,14.037,12.066,8.9727,6.0697,5.3614,8.4603,12.919,11.151,4.8809,12.271
2012,179,20,3.2104,2.3883,4.892,3.9666,1.9947,2.4861,1.1827,2.7051,5.026,3.7926,0.76671,4.2975
2012,179,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,179,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,5,NA,NA,NA,NA,0.19732,0.37484,NA,NA,NA,NA,NA,0.71591
2012,180,6,NA,NA,0.079323,NA,3.6389,0.50896,0.10623,0.50526,NA,NA,NA,1.6245
2012,180,7,0.083948,NA,5.2049,3.7673,9.3834,4.0048,0.69278,1.788,5.8926,3.1036,2.6372,8.7294
2012,180,8,5.5372,0.99862,14.998,13.8,14.246,4.5586,5.8661,8.0416,16.188,10.195,8.4913,17.234
2012,180,9,35.939,25.834,21.446,20.551,19.043,10.223,18.083,25.561,21.686,15.173,12.551,24.194
2012,180,10,55.17,40.147,26.875,25.343,22.426,18.847,34.405,38.97,23.738,18.465,14.504,27.731
2012,180,11,57.184,41.935,29.132,28.154,21.777,24.931,35.349,45.184,24.573,20.573,13.446,26.045
2012,180,12,55.552,36.832,30.5,29.698,19.182,27.319,36.216,45.103,24.377,20.792,11.098,25.43
2012,180,13,52.953,33.016,30.033,28.253,17.29,27.224,34.828,44.069,23.971,21.378,8.8063,23.564
2012,180,14,49.288,30.477,29.018,27.261,16.401,26.501,33.922,40.096,21.363,19.07,6.3538,22.834
2012,180,15,42.868,28.27,27.064,25.736,16.479,25.395,28.94,36.616,18.325,18.155,5.5839,21.877
2012,180,16,35.659,23.872,24.587,23.747,16.396,24.375,24.322,31.87,19.317,17.617,5.6243,20.159
2012,180,17,28.331,19.84,22.472,20.548,14.465,23.116,20.54,24.113,17.483,15.694,5.7216,16.46
2012,180,18,21.045,14.593,18.171,16.663,12.411,20.207,13.713,14.449,13.804,11.183,4.7594,13.836
2012,180,19,11.728,8.0871,12.771,10.951,7.814,9.896,6.6317,7.7434,10.297,8.4505,2.59,9.3831
2012,180,20,3.9333,2.3466,4.7497,4.1912,2.0798,1.5006,1.5487,1.8593,4.6119,3.3312,0.45553,2.7546
2012,180,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,5,NA,NA,NA,NA,0.10942,0.32272,0.069555,0.82145,NA,0.58853,NA,NA
2012,181,6,NA,NA,0.026499,NA,1.2826,2.6718,0.04342,1.543,NA,0.089753,NA,NA
2012,181,7,0.070141,NA,5.4315,4.2033,8.0554,1.5822,1.3268,1.909,5.4684,2.8277,3.8808,4.9636
2012,181,8,5.0668,1.9438,14.459,13.712,13.747,4.1699,4.7581,8.1162,14.631,8.4857,8.1829,11.13
2012,181,9,31.385,24.873,21.833,20.529,17.937,10.499,17.499,24.069,18.208,12.29,12.516,16.637
2012,181,10,46.589,48.082,27.894,25.013,20.127,20.126,28.696,37.672,20.478,13.84,11.907,21.53
2012,181,11,49.384,52.425,28.285,27.455,19.449,24.84,32.094,44.862,19.535,14.434,8.0376,23.075
2012,181,12,51.559,41.76,26.516,26.215,16.915,24.446,31.969,42.354,18.621,14.293,6.0602,23.382
2012,181,13,51.842,36.678,24.902,25.708,16.351,23.141,25.997,35.726,17.888,15.721,5.1446,21.795
2012,181,14,46.179,32.221,23.835,24.702,15.788,23.342,22.224,32.198,17.002,15.165,4.1973,21.928
2012,181,15,41.062,30.088,22.722,24.009,15.903,21.501,20.409,28.77,15.652,15.103,4.426,21.053
2012,181,16,34.084,25.504,21.084,21.193,16.238,20.148,18.239,25.894,16.025,14.229,4.1919,18.888
2012,181,17,27.184,21.292,19.47,18.986,15.441,17.911,14.591,21.518,14.477,11.341,4.2012,17.472
2012,181,18,20.405,16.143,15.974,15.433,13.414,15.699,10.575,13.411,10.086,9.8827,5.2263,14.003
2012,181,19,11.17,9.426,10.675,9.9212,8.2755,8.8604,4.4295,7.2846,8.0799,8.0418,3.6499,9.3743
2012,181,20,3.6824,2.6803,4.6383,4.1657,2.6889,1.6334,2.5544,2.0866,3.2508,2.7714,0.62769,2.5162
2012,181,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,181,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,5,NA,NA,NA,NA,0.24724,0.024677,NA,0.56186,NA,NA,0.7825,NA
2012,182,6,NA,NA,NA,NA,0.17874,0.045929,0.029932,0.604,NA,NA,0.41339,NA
2012,182,7,NA,NA,0.70136,NA,3.0019,1.1922,NA,0.84865,1.0184,0.85467,3.1478,1.155
2012,182,8,0.89308,NA,8.3813,8.757,12.28,4.0776,2.2521,5.2841,9.3251,5.7721,8.1828,7.9439
2012,182,9,25.993,20.792,21.511,19.251,19.324,9.2614,13.66,26.982,17.834,13.835,15.4,17.35
2012,182,10,47.252,36.896,27.593,24.317,22.103,19.295,27.386,37.627,19.125,16.64,16.514,23.051
2012,182,11,49.736,37.51,29.629,26.067,21.414,23.703,28.153,39.879,19.982,17.113,14.383,25.671
2012,182,12,50.741,35.94,28.892,26.78,20.071,23.469,26.489,38.917,19.285,16.953,12.145,25.818
2012,182,13,49.553,32.94,28.295,25.942,19.972,22.786,25.098,38.069,19.771,18.832,11.129,25.349
2012,182,14,48.139,31.146,27.245,25.661,19.112,22.064,25.198,37.568,19.65,16.359,7.5393,26.607
2012,182,15,43.41,30.005,26.4,24.732,19.01,20.656,22.88,33.811,18.54,16.407,6.9217,25.23
2012,182,16,37.231,26.806,25.565,23.911,18.848,19.857,21.649,30.486,17.037,16.179,6.6609,22.927
2012,182,17,31.647,23.344,23.686,21.226,17.871,18.463,16.071,26.513,14.133,15.098,4.3707,21.131
2012,182,18,24.288,18.665,20.352,18.035,15.971,15.902,11.988,18.576,12.727,12.326,3.33,16.157
2012,182,19,12.989,11.08,14.493,12.227,10.759,9.6741,5.5342,10.314,10.25,8.2961,2.0814,11.406
2012,182,20,4.165,3.0864,5.8124,4.7719,3.5484,2.2618,1.9176,3.149,4.1169,3.1146,0.49667,2.6188
2012,182,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,182,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,5,NA,NA,NA,NA,0.49403,0.016977,1.7764,0.55527,NA,NA,1.7859,0.70551
2012,183,6,NA,0.74259,NA,NA,0.60262,0.57195,2.919,2.0641,NA,NA,1.2165,0.89707
2012,183,7,NA,0.2846,0.2297,NA,2.8431,0.36325,1.5565,1.2637,0.095363,NA,3.9357,2.6618
2012,183,8,1.2056,0.18451,5.9324,4.317,7.6042,3.0588,2.2288,8.1484,4.4953,2.4814,7.3473,7.8459
2012,183,9,17.116,9.9034,14.933,11.954,13.346,5.6885,8.7968,20.44,11.591,7.7788,11.13,15.216
2012,183,10,40.61,29.649,23.297,20.294,18.241,12.918,20.111,29.291,18.433,13.225,12.669,19.742
2012,183,11,45.86,34.698,27.983,25.58,20.697,19.224,24.424,35.863,19.952,15.793,12.286,22.755
2012,183,12,48.26,33.306,30.334,28.885,20.879,21.197,24.199,38.232,20.898,15.399,9.8792,24.654
2012,183,13,46.591,31.464,29.754,28.669,18.915,19.959,24.206,37.546,21.614,14.826,6.9413,26.093
2012,183,14,44.455,33.222,29.58,29.063,17.165,19.564,24.532,36.997,22.592,17.979,4.8076,26.126
2012,183,15,28.151,24.303,24.537,22.883,15.935,16.661,19.464,27.294,19.108,15.341,4.4238,18.954
2012,183,16,26.491,23.43,26.082,23.25,16.217,17.556,18.634,25.916,19.019,15.177,2.5631,19.679
2012,183,17,29.81,27.478,24.972,22.059,14.939,17.114,19.04,26.106,18.322,11.881,1.7319,19.586
2012,183,18,20.866,20.395,20.989,18.123,13.886,14.628,14.842,20.193,15.753,10.512,2.5072,15.544
2012,183,19,10.768,10.862,13.525,11.037,9.8065,10.681,7.0386,11.022,10.531,5.0536,1.3565,8.6782
2012,183,20,2.3722,2.2602,4.3359,3.3538,2.4606,2.4324,1.0571,2.7784,3.33,1.9246,NA,1.4885
2012,183,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,183,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,6,NA,NA,NA,NA,0.59039,0.058336,1.6212,NA,0.014527,NA,0.91514,NA
2012,184,7,NA,NA,0.11336,0.43922,3.0734,2.1195,5.1923,NA,NA,NA,5.7495,11.12
2012,184,8,1.4458,0.52158,2.5428,1.6199,7.2112,8.9926,2.35,2.3693,1.4182,0.87791,9.4233,9.3636
2012,184,9,13.244,9.9196,13.304,10.391,10.292,11.613,6.1836,12.623,7.7213,4.8274,9.6124,12.793
2012,184,10,29.965,23.916,22.255,18.887,13.898,15.08,11.65,20.171,15.755,12.401,8.9623,15.95
2012,184,11,37.648,29.655,27.801,24.658,16.542,20.096,17.828,26.058,20.463,17.333,7.7367,18.993
2012,184,12,39.6,29.164,30.997,27.358,16.381,21.398,19.676,29.73,22.342,19.158,5.9509,15.188
2012,184,13,39.822,28.078,31.238,28.161,16.75,21.188,21.217,30.606,22.691,18.051,4.2938,22.84
2012,184,14,38.121,26.971,30.92,27.439,16.965,20.423,20.795,29.885,20.903,17.257,3.7105,23.439
2012,184,15,33.852,26.48,29.969,26.448,17.278,18.621,19.553,28.586,19.156,16.737,3.1087,22.957
2012,184,16,28.887,23.258,26.393,23.934,17.128,17.121,18.306,24.704,18.843,13.98,3.5731,22.418
2012,184,17,23.501,19.249,24.933,21.583,15.536,15.821,15.595,21.823,17.393,12.35,3.5497,20.303
2012,184,18,20.023,16.574,21.533,17.964,14.439,14.027,11.352,15.468,13.685,9.9847,2.6649,17.383
2012,184,19,10.313,8.5975,10.978,9.1345,7.5829,7.0582,4.9073,7.2369,7.0549,5.1756,3.0191,10.735
2012,184,20,2.551,2.0852,2.799,2.3597,1.8178,0.99691,1.5288,2.0384,1.9596,1.9052,0.51987,2.274
2012,184,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,184,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,5,NA,NA,NA,NA,0.0617,0.0024191,1.248,0.096428,NA,NA,0.64961,1.0073
2012,185,6,NA,NA,NA,NA,0.79434,0.0098568,1.5479,0.073567,NA,NA,0.99842,0.18642
2012,185,7,NA,NA,1.9369,1.1356,5.2779,0.33675,0.73651,0.043359,1.2646,0.37326,4.3514,2.2788
2012,185,8,2.797,0.14735,10.443,11.522,13.388,3.397,3.8484,4.3851,8.0698,5.1004,8.0369,8.6475
2012,185,9,29.667,19.478,22.017,20.804,18.229,10.109,13.635,18.973,16.13,10.887,11.339,17.264
2012,185,10,45.819,34.353,27.549,25.365,20.794,18.166,21.67,28.275,18.377,13.329,11.525,22.93
2012,185,11,48.602,36.486,31.201,27.888,21.455,21.813,23.274,34.183,18.863,16.476,10.119,26.102
2012,185,12,45.739,33.562,31.556,27.92,20.92,21.841,25.412,36.329,19.988,14.166,7.209,26.13
2012,185,13,40.109,32.449,30.784,27.685,19.313,21.003,22.896,36.071,21.137,15.369,5.4139,26.057
2012,185,14,30.052,27.813,29.368,25.543,19.684,19.076,19.737,31.083,18.733,14.763,5.4744,24.9
2012,185,15,28.51,28.479,28.909,25.02,19.594,18.952,20.369,30.605,17.388,14.031,4.4821,25.363
2012,185,16,24.911,25.494,27.183,24.061,19.284,18.123,19.007,27.699,17.047,11.259,4.3519,24.115
2012,185,17,18.179,20.409,24.466,20.664,17.897,16.258,17.123,23.565,16.11,9.9689,4.1614,21.064
2012,185,18,13.711,13.927,17.204,14.219,13.17,12.571,9.3252,15.178,11.466,6.2451,3.531,14.818
2012,185,19,7.63,6.0292,8.6761,6.8686,6.5712,6.0672,4.5414,7.0932,5.1054,2.8534,2.3682,7.0182
2012,185,20,1.9147,1.4637,2.6944,2.418,1.9832,1.0009,2.7214,2.0634,1.693,0.7897,0.40688,1.4301
2012,185,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,185,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,6,NA,NA,NA,NA,0.33186,0.058337,0.42048,0.025277,NA,NA,0.32017,NA
2012,186,7,NA,NA,0.14336,0.3042,2.4618,0.51355,0.51593,0.1822,0.19683,NA,1.7941,0.53844
2012,186,8,2.3468,0.84671,4.8373,5.3425,8.775,2.8012,2.2139,2.1561,6.5727,2.1606,6.7754,7.0889
2012,186,9,22.531,15.478,16.546,16.622,16.559,8.1292,8.3201,13.847,11.698,8.4611,11.328,14.852
2012,186,10,45.664,34.716,27.102,26.022,21.082,18.005,19.581,26.19,18.61,13.277,12.618,25.308
2012,186,11,48.183,37.281,32.02,29.137,21.535,23.462,24.379,32.775,20.239,13.888,10.038,29.13
2012,186,12,43.489,34.958,32.141,29.782,20.795,24.188,24.215,34.639,19.308,14.451,7.8618,30.043
2012,186,13,38.22,33.289,31.161,28.699,20.342,23.082,24.656,34.318,20.358,14.89,6.7552,29.702
2012,186,14,33.199,32.255,29.882,28.622,19.521,22.184,23.809,31.705,18.6,13.57,5.9717,29.363
2012,186,15,28.974,29.817,27.87,26.267,19.788,19.629,22.955,29.995,16.676,13.118,5.1932,27.829
2012,186,16,25.938,26.319,25.234,24.809,18.785,17.393,20.21,25.751,18.028,13.101,6.7004,25.469
2012,186,17,20.31,22.021,23.951,22.447,17.256,15.676,15.734,20.984,16.903,13.504,6.482,23.563
2012,186,18,11.648,12.828,16.621,15.055,13.804,12.55,9.2496,12.123,11.752,9.575,5.3605,16.549
2012,186,19,4.9979,6.61,11.184,9.9618,8.1363,8.3798,8.3345,6.1931,7.7916,6.0406,2.6801,9.636
2012,186,20,1.5815,1.7183,3.7014,3.8255,2.5324,2.2849,2.4203,1.8687,2.6694,1.9908,0.91351,2.3928
2012,186,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,186,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,5,NA,NA,NA,NA,NA,0.046291,0.65931,0.31667,0.26237,NA,NA,NA
2012,187,6,NA,NA,NA,NA,NA,0.12214,1.0066,0.32518,0.11947,NA,NA,NA
2012,187,7,NA,NA,0.011762,0.26871,2.3989,0.39598,0.74636,0.29801,NA,0.096582,0.88397,0.52034
2012,187,8,1.8704,0.18961,5.5548,8.5896,10.722,2.3887,1.6012,2.1004,4.117,2.9363,5.42,5.3652
2012,187,9,25.439,17.384,17.778,18.751,17.22,8.7073,8.6972,12.93,11.044,7.573,10.269,15.773
2012,187,10,43.713,33.034,25.32,24.733,19.944,16.892,18.841,22.17,16.275,10.48,10.739,24.013
2012,187,11,46.839,35.231,29.957,27.706,20.445,21.525,23.923,30.061,16.759,11.539,8.6956,28.85
2012,187,12,40.627,32.533,30.351,27.744,19.89,21.218,23.741,31.611,16.374,11.652,7.5138,29.114
2012,187,13,34.445,31.03,29.889,27.729,19.042,20.113,22.01,32.909,16.806,12.105,6.0583,30.577
2012,187,14,29.436,28.478,26.94,25.853,18.153,16.558,22.504,26.655,18.426,11.853,6.8961,28.158
2012,187,15,11.24,13.915,15.701,15.362,13.405,11.382,12.021,9.5427,12.801,9.7409,7.6086,14.629
2012,187,16,9.1796,10.292,11.45,10.531,11.651,9.7182,9.7615,9.9345,8.4605,6.7834,4.5598,15.075
2012,187,17,16.51,14.111,17.464,14.767,14.833,11.053,10.007,15.934,10.902,8.9608,5.9141,19
2012,187,18,15.214,11.833,17.009,14.495,12.986,10.139,7.9738,12.223,9.0324,7.5458,4.684,16.044
2012,187,19,9.7721,6.0952,11.321,9.4926,9.3639,6.3126,5.0434,7.0416,5.2797,4.8662,3.5017,10.997
2012,187,20,2.9,1.6126,3.6636,3.2427,2.7597,1.3812,2.8687,2.3521,1.6942,2.1262,1.2779,3.254
2012,187,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,187,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,6,NA,NA,NA,NA,0.39104,0.12868,0.015342,NA,NA,NA,0.67694,NA
2012,188,7,0.54087,NA,1.7336,1.1496,5.5962,1.0205,1.1196,1.2005,1.003,0.81868,3.0812,1.4344
2012,188,8,4.5366,0.88532,10.588,11.939,13.043,3.3754,6.9924,11.138,6.1326,4.0498,5.5472,7.0626
2012,188,9,29.857,19.149,21.647,20.764,18.246,9.2472,19.249,18.873,12.666,8.7964,9.008,15.261
2012,188,10,46.949,34.191,27.745,26.18,21.281,16.269,18.903,28.427,16.889,11.616,9.6671,22.033
2012,188,11,48.551,34.995,30.107,28.777,21.822,20.871,22.196,33.49,18.348,13.654,9.1368,25.76
2012,188,12,46.389,34.209,31.847,29.801,22.173,20.947,23.763,34.829,18.061,13.096,8.1499,26.695
2012,188,13,39.532,33.029,32.535,30.906,23.073,19.199,23.023,36.697,18.178,14.197,7.8255,27.265
2012,188,14,35.586,31.535,31.615,30.797,22.745,17.329,24.033,35.657,17.746,14.246,7.0194,27.561
2012,188,15,31.027,29.493,30.353,28.889,23.159,15.809,21.699,34.025,15.784,13.097,6.9402,26.612
2012,188,16,28.294,27.701,29.342,28.525,23.087,14.932,20.546,31.096,15.705,13.086,6.5397,26.289
2012,188,17,16.651,16.464,18.845,19.769,19.332,9.0928,12.373,16.254,11.067,11.267,8.4304,18.054
2012,188,18,5.7304,6.2289,7.8499,8.9758,9.1391,4.6658,5.3452,5.3515,6.8342,6.3311,5.8151,5.9985
2012,188,19,4.3603,0.86501,3.6464,4.8517,5.2913,2.3218,4.5375,0.6407,4.7084,3.0099,11.391,4.0772
2012,188,20,0.70454,0.6702,1.0388,2.1367,1.1195,1.9459,1.0691,0.093433,2.2017,1.2828,1.642,0.83079
2012,188,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,188,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,5,0.089428,NA,NA,NA,0.072446,0.20557,0.46498,0.1349,NA,0.17457,0.55004,NA
2012,189,6,NA,0.10089,NA,NA,NA,0.4806,0.40143,0.35885,NA,NA,0.75151,NA
2012,189,7,0.042927,1.1922,NA,NA,NA,3.192,1.5774,0.11773,0.06891,NA,2.2119,0.3287
2012,189,8,0.25064,1.2408,2.5812,2.4896,4.7795,12.595,1.334,1.6705,4.2871,4.873,7.2784,3.8383
2012,189,9,6.5644,3.5708,13.078,12.117,13.214,8.0612,7.5407,10.807,10.674,5.2587,14.883,10.425
2012,189,10,36.401,27.123,22.277,19.956,18.725,11.46,19.335,22.011,15.34,7.8751,18.192,16.882
2012,189,11,41.362,31.409,28.112,25.314,20.25,19.897,26.265,29.851,17.286,9.7803,15.982,23.811
2012,189,12,41.863,29.944,28.693,25.527,19.253,20.924,26.788,33.846,16.772,9.3927,11.437,11.844
2012,189,13,40.127,29.325,28.59,24.97,18.707,20.29,26.69,32.313,16.325,9.2779,8.1315,23.996
2012,189,14,35.933,27.418,27.432,23.585,17.626,18.214,23.833,28.463,15.921,8.9293,6.8037,22.004
2012,189,15,30.138,24.741,25.772,22.3,16.944,16.207,22.063,25.358,14.014,8.946,6.5876,20.954
2012,189,16,25.387,21.75,21.86,19.804,16.046,13.488,19.708,21.272,13.485,8.6958,6.9563,9.0298
2012,189,17,22.366,18.946,20.752,18,15.104,12.736,16.318,19.302,12.473,7.6647,6.792,15.567
2012,189,18,17.28,14.169,17.5,15.106,13.91,10.457,12.179,15.356,10.894,7.5177,5.1982,13.281
2012,189,19,8.6002,7.3179,11.06,9.2007,9.1852,6.5062,5.967,7.6416,6.9908,4.4934,3.0457,7.878
2012,189,20,2.511,2.0631,4.1035,3.1732,2.702,1.5621,1.7762,2.3777,2.8184,1.3837,0.6933,1.8874
2012,189,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,189,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,190,6,NA,NA,0.014462,NA,0.53783,0.20327,0.11103,NA,NA,0.027504,0.37516,0.35264
2012,190,7,0.9921,NA,1.918,0.81604,5.3003,1.8821,1.7885,0.66719,2.8724,0.64162,3.3165,3.2908
