zone	site	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	postX	postY	localX	localY	x	y	UTMx	UTMy	elev	diam2000	diam2002	diam2003	diam2004	diam2006	diam2009	diam2010	diam2011	fork2006	sex2001	sex2002	sex2004	sex2005	sex2006	sex2007	sex2009	sex2010	sex2011	sex2013	canopy2009	canopy2010	canopy2011	ecd1	ecd2	canarea2013	subplot	damage	damage2009	damage2010	damage2011	DamMatch	coreYr	coreYr2	coreYr3
1	BW	12394.5	502	acerRubr	6	2011	NA	NA	NA	-50	-190	8.5	8	-41.5	-182	671932.2501	3983760.119	181.356	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12395	505	liquStyr	1	2011	NA	NA	NA	-50	-190	5	9	-45	-181	671928.6443	3983760.617	180.7464	NA	NA	NA	NA	NA	NA	NA	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12395.1	505	liquStyr	2	2011	NA	NA	NA	-50	-190	5	9	-45	-181	671928.6443	3983760.617	180.7464	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12396	506	liquStyr	NA	2011	NA	NA	NA	-50	-190	4	8	-46	-182	671927.7948	3983759.486	180.7464	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12393	511	acerRubr	1	2011	NA	NA	NA	-50	-190	9.5	7.5	-40.5	-182.5	671933.3105	3983759.764	181.356	NA	NA	NA	NA	NA	NA	NA	3.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12393.1	511	acerRubr	2	2011	NA	NA	NA	-50	-190	9.5	7.5	-40.5	-182.5	671933.3105	3983759.764	181.356	NA	NA	NA	NA	NA	NA	NA	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12393.2	511	acerRubr	3	2011	NA	NA	NA	-50	-190	9.5	7.5	-40.5	-182.5	671933.3105	3983759.764	181.356	NA	NA	NA	NA	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12393.3	511	acerRubr	4	2011	NA	NA	NA	-50	-190	9.5	7.5	-40.5	-182.5	671933.3105	3983759.764	181.356	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12393.4	511	acerRubr	5	2011	NA	NA	NA	-50	-190	9.5	7.5	-40.5	-182.5	671933.3105	3983759.764	181.356	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12391	512	acerRubr	NA	2011	NA	NA	NA	-50	-190	9.5	6	-40.5	-184	671933.5213	3983758.279	181.356	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12389	513	acerRubr	NA	2011	NA	NA	NA	-50	-190	9.8	2.5	-40.2	-187.5	671934.3103	3983754.856	181.6608	NA	NA	NA	NA	NA	NA	NA	3.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12387	516	acerRubr	NA	2011	NA	NA	NA	-50	-190	9.8	0.5	-40.2	-189.5	671934.5914	3983752.876	181.6608	NA	NA	NA	NA	NA	NA	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	D	NA	NA	G	0	NA	NA	NA
1	BW	12385	518	pinuTaed	NA	2011	NA	NA	NA	-50	-190	9	2	-41	-188	671933.5885	3983754.248	181.6608	NA	NA	NA	NA	NA	NA	NA	4.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12383	519	acerRubr	1	2011	NA	NA	NA	-50	-190	0	8	-50	-182	671923.8345	3983758.924	180.4416	NA	NA	NA	NA	NA	NA	NA	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12383.1	519	acerRubr	2	2011	NA	NA	NA	-50	-190	0	8	-50	-182	671923.8345	3983758.924	180.4416	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12381	520	fraxAmer	NA	2011	NA	NA	NA	-50	-190	1	8.5	-49	-181.5	671924.7543	3983759.559	180.4416	NA	NA	NA	NA	NA	NA	NA	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12379	521	acerRubr	1	2011	NA	NA	NA	-50	-190	1	7.2	-49	-182.8	671924.937	3983758.272	180.4416	NA	NA	NA	NA	NA	NA	NA	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12379.1	521	acerRubr	2	2011	NA	NA	NA	-50	-190	1	7.2	-49	-182.8	671924.937	3983758.272	180.4416	NA	NA	NA	NA	NA	NA	NA	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12377	522	acerRubr	1	2011	NA	NA	NA	-50	-190	7	0	-43	-190	671931.8895	3983751.987	181.6608	NA	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12377.1	522	acerRubr	2	2011	NA	NA	NA	-50	-190	7	0	-43	-190	671931.8895	3983751.987	181.6608	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12374	523	acerRubr	1	2011	NA	NA	NA	-50	-190	0.5	4.5	-49.5	-185.5	671924.8215	3983755.529	180.4416	NA	NA	NA	NA	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12374.1	523	acerRubr	2	2011	NA	NA	NA	-50	-190	0.5	4.5	-49.5	-185.5	671924.8215	3983755.529	180.4416	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12372	524	acerRubr	NA	2011	NA	NA	NA	-50	-190	0	5	-50	-185	671924.2562	3983755.954	180.4416	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12370	525	pinuTaed	NA	2011	NA	NA	NA	-50	-190	0	7	-50	-183	671923.9751	3983757.934	180.4416	NA	NA	NA	NA	NA	NA	NA	7.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12365	612	liquStyr	NA	2011	NA	NA	NA	-50	-190	4.5	9.5	-45.5	-180.5	671928.079	3983761.041	180.7464	NA	NA	NA	NA	NA	NA	NA	2.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12357	613	pinuTaed	NA	2011	NA	NA	NA	-50	-190	3	8	-47	-182	671926.8047	3983759.346	180.7464	NA	NA	NA	NA	NA	NA	NA	4.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12348	618	pinuTaed	NA	2011	NA	NA	NA	-50	-190	1	9.5	-49	-180.5	671924.6137	3983760.55	180.4416	NA	NA	NA	NA	NA	NA	NA	3.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12350	619	pinuTaed	NA	2011	NA	NA	NA	-50	-190	1	8.5	-49	-181.5	671924.7543	3983759.559	180.4416	NA	NA	NA	NA	NA	NA	NA	3.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12354	621	pinuTaed	NA	2011	NA	NA	NA	-50	-190	3	8	-47	-182	671926.8047	3983759.346	180.7464	NA	NA	NA	NA	NA	NA	NA	2.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12356	622	pinuTaed	NA	2011	NA	NA	NA	-50	-190	3	8	-47	-182	671926.8047	3983759.346	180.7464	NA	NA	NA	NA	NA	NA	NA	5.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12363	623	pinuTaed	NA	2011	NA	NA	NA	-50	-190	0.5	7	-49.5	-183	671924.4701	3983758.004	180.4416	NA	NA	NA	NA	NA	NA	NA	4.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12359	624	pinuTaed	NA	2011	NA	NA	NA	-50	-190	3	7	-47	-183	671926.9453	3983758.355	180.7464	NA	NA	NA	NA	NA	NA	NA	2.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12361	625	pinuTaed	NA	2011	NA	NA	NA	-50	-190	2	7	-48	-183	671925.9552	3983758.215	180.7464	NA	NA	NA	NA	NA	NA	NA	4.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12368	3968	pinuTaed	NA	2011	NA	NA	NA	-50	-190	1.5	8	-48.5	-182	671925.3196	3983759.135	180.7464	NA	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12390	3969	pinuTaed	NA	2011	NA	NA	NA	-50	-190	8.5	9	-41.5	-181	671932.1096	3983761.109	181.356	NA	NA	NA	NA	NA	NA	NA	53.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	r	NA	NA	NA	2	NA	NA	NA	O	ND	NA	NA	ND	0	2011	NA	NA
1	BW	12392	3970	acerRubr	NA	2011	NA	NA	NA	-50	-190	8.5	9.5	-41.5	-180.5	671932.0393	3983761.604	181.356	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12388	3971	acerRubr	NA	2011	NA	NA	NA	-50	-190	9	8	-41	-182	671932.7452	3983760.189	181.356	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12386	3972	acerRubr	NA	2011	NA	NA	NA	-50	-190	9	8.5	-41	-181.5	671932.6749	3983760.684	181.356	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12384	3973	acerRubr	NA	2011	NA	NA	NA	-50	-190	9	8	-41	-182	671932.7452	3983760.189	181.356	NA	NA	NA	NA	NA	NA	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12382	3974	acerRubr	NA	2011	NA	NA	NA	-50	-190	9.5	3	-40.5	-187	671933.943	3983755.309	181.6608	NA	NA	NA	NA	NA	NA	NA	4.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12380	3975	acerRubr	1	2011	NA	NA	NA	-50	-190	9	4	-41	-186	671933.3074	3983756.229	181.6608	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12380.1	3975	acerRubr	2	2011	NA	NA	NA	-50	-190	9	4	-41	-186	671933.3074	3983756.229	181.6608	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12378	3976	acerRubr	1	2011	NA	NA	NA	-50	-190	8	5	-42	-185	671932.1768	3983757.078	181.356	NA	NA	NA	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12378.1	3976	acerRubr	2	2011	NA	NA	NA	-50	-190	8	5	-42	-185	671932.1768	3983757.078	181.356	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12376	3977	pinuTaed	NA	2011	NA	NA	NA	-50	-190	7	2	-43	-188	671931.6084	3983753.967	181.6608	NA	NA	NA	NA	NA	NA	NA	7.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12375	3978	pinuTaed	NA	2011	NA	NA	NA	-50	-190	7	6	-43	-184	671931.0461	3983757.928	180.7464	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12373	3979	pinuTaed	NA	2011	NA	NA	NA	-50	-190	5	7	-45	-183	671928.9254	3983758.637	180.7464	NA	NA	NA	NA	NA	NA	NA	5.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12371	3980	pinuTaed	NA	2011	NA	NA	NA	-50	-190	4.5	7.5	-45.5	-182.5	671928.3601	3983759.061	180.7464	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12369	3981	pinuTaed	NA	2011	NA	NA	NA	-50	-190	4	8	-46	-182	671927.7948	3983759.486	180.7464	NA	NA	NA	NA	NA	NA	NA	4.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	D	NA	NA	L	0	NA	NA	NA
1	BW	12367	3982	pinuTaed	NA	2011	NA	NA	NA	-50	-190	4	5	-46	-185	671928.2165	3983756.516	181.0512	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12366	3983	pinuTaed	NA	2011	NA	NA	NA	-50	-190	5	2.8	-45	-187.2	671929.5158	3983754.478	181.0512	NA	NA	NA	NA	NA	NA	NA	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12364	3984	pinuTaed	NA	2011	NA	NA	NA	-50	-190	4	3	-46	-187	671928.4976	3983754.536	181.0512	NA	NA	NA	NA	NA	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12362	3985	pinuTaed	NA	2011	NA	NA	NA	-50	-190	4	4	-46	-186	671928.357	3983755.526	181.0512	NA	NA	NA	NA	NA	NA	NA	4.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12360	3986	pinuTaed	NA	2011	NA	NA	NA	-50	-190	2.6	1.4	-47.4	-188.6	671927.3364	3983752.755	181.0512	NA	NA	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12358	3987	pinuTaed	NA	2011	NA	NA	NA	-50	-190	2.5	1.5	-47.5	-188.5	671927.2233	3983752.84	181.0512	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12355	3988	liquStyr	NA	2011	NA	NA	NA	-50	-190	2.1	1	-47.9	-189	671926.8976	3983752.289	181.0512	NA	NA	NA	NA	NA	NA	NA	3.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12353	3989	pinuTaed	NA	2011	NA	NA	NA	-50	-190	2	1	-48	-189	671926.7986	3983752.274	181.0512	NA	NA	NA	NA	NA	NA	NA	52.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	r	NA	NA	NA	2	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12351	3990	liquStyr	NA	2011	NA	NA	NA	-50	-190	2.5	0.5	-47.5	-189.5	671927.3639	3983751.85	181.0512	NA	NA	NA	NA	NA	NA	NA	4.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12349	3991	ulmuAlat	NA	2011	NA	NA	NA	-50	-190	1.5	1	-48.5	-189	671926.3035	3983752.204	181.0512	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12347	3992	cornFlor	1	2011	NA	NA	NA	-50	-190	1	1	-49	-189	671925.8085	3983752.134	181.0512	NA	NA	NA	NA	NA	NA	NA	2.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12347.1	3992	cornFlor	2	2011	NA	NA	NA	-50	-190	1	1	-49	-189	671925.8085	3983752.134	181.0512	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12344	51	pinuTaed	NA	2011	NA	NA	NA	-40	-190	5	8	-35	-182	671938.6856	3983761.032	181.9656	NA	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12346	52	querStel	NA	2011	NA	NA	NA	-40	-190	3	9.5	-37	-180.5	671936.4946	3983762.236	181.356	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12345	69	querStel	NA	2011	NA	NA	NA	-40	-190	8	6	-32	-184	671941.9369	3983759.474	181.9656	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12343	501	pinuTaed	NA	2011	NA	NA	NA	-40	-190	7.5	5.5	-32.5	-184.5	671941.5122	3983758.908	181.9656	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12340	503	pinuTaed	NA	2011	NA	NA	NA	-40	-190	9.8	1	-30.2	-189	671944.4219	3983754.776	182.88	NA	NA	NA	NA	NA	NA	NA	9.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12342	504	pinuTaed	NA	2011	NA	NA	NA	-40	-190	6	7	-34	-183	671939.8162	3983760.183	181.9656	NA	NA	NA	NA	NA	NA	NA	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12334	507	acerRubr	1	2011	NA	NA	NA	-40	-190	1	5	-39	-185	671935.147	3983757.5	181.356	NA	NA	NA	NA	NA	NA	NA	6.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12334.1	507	acerRubr	2	2011	NA	NA	NA	-40	-190	1	5	-39	-185	671935.147	3983757.5	181.356	NA	NA	NA	NA	NA	NA	NA	5.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12334.2	507	acerRubr	3	2011	NA	NA	NA	-40	-190	1	5	-39	-185	671935.147	3983757.5	181.356	NA	NA	NA	NA	NA	NA	NA	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12334.3	507	acerRubr	4	2011	NA	NA	NA	-40	-190	1	5	-39	-185	671935.147	3983757.5	181.356	NA	NA	NA	NA	NA	NA	NA	3.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12336	508	pinuTaed	NA	2011	NA	NA	NA	-40	-190	1.5	9	-38.5	-181	671935.0798	3983761.53	181.356	NA	NA	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12338	509	pinuTaed	NA	2011	NA	NA	NA	-40	-190	1	9.5	-39	-180.5	671934.5145	3983761.955	181.356	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12339	510	pinuTaed	NA	2011	NA	NA	NA	-40	-190	1.5	9	-38.5	-181	671935.0798	3983761.53	181.356	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	12337	514	pinuTaed	NA	2011	NA	NA	NA	-40	-190	7.5	0.5	-32.5	-189.5	671942.215	3983753.958	182.2704	NA	NA	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	D	NA	NA	L	0	NA	NA	NA
1	BW	12335	515	ailaAlti	NA	2011	NA	NA	NA	-40	-190	1.5	1	-38.5	-189	671936.2043	3983753.61	181.6608	NA	NA	NA	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	n	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
1	BW	5209	610	juniVirg	NA	2000	NA	NA	NA	-40	-190	8.9	8.7	-31.1	-181.3	671942.4485	3983762.273	181.9656	2.8	2.8	NA	3.1	3.2	3.88	NA	3.63	NA	NA	un	un	NA	NA	NA	un	NA	un	NA	1	NA	0	NA	NA	NA	O	ND	ND	NA	ND	0	NA	NA	NA
1	BW	5210	611	cornFlor	1	2000	NA	NA	NA	-40	-190	8.1	8.8	-31.9	-181.2	671941.6424	3983762.26	181.9656	2.2	2.7	NA	3.25	4.4	4.81	NA	5.09	NA	NA	un	un	NA	NA	r	un	NA	un	NA	1	NA	0	NA	NA	NA	O	ND	ND	NA	ND	0	NA	NA	NA
1	BW	5212	612	querStel	NA	2000	NA	NA	NA	-40	-190	7.2	9.5	-32.8	-180.5	671940.6529	3983762.827	181.9656	32.1	32.2	NA	32.7	33.4	34.63	NA	35.15	NA	NA	un	un	NA	NA	NA	un	NA	un	NA	2	NA	2	NA	NA	NA	O	ND	ND	NA	ND	0	2004	NA	NA
1	BW	5213	613	juniVirg	NA	2000	NA	NA	NA	-40	-190	6.7	9.1	-33.3	-180.9	671940.2141	3983762.36	181.9656	7	7.5	NA	8.1	9.3	10.04	NA	10.57	NA	NA	un	un	NA	NA	NA	un	NA	un	NA	1	NA	0	NA	NA	NA	O	ND	ND	NA	ND	0	NA	NA	NA
1	BW	5717	402	acerRubr	NA	2000	NA	NA	NA	-30	-190	8.6	9.6	-21.4	-180.4	671951.9257	3983764.528	182.2704	4.3	4.6	NA	4.85	5	5.3	NA	NA	NA	NA	NA	un	r	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
1	BW	12341	517	pinuTaed	NA	2011	NA	NA	NA	-30	-190	0	0.2	-30	-189.8	671944.7323	3983754.013	182.88	NA	NA	NA	NA	NA	NA	NA	6.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	O	ND	NA	NA	ND	0	NA	NA	NA
